cpu_0_idle,cpu_0_iowait,cpu_0_irq,cpu_0_nice,cpu_0_softirq,cpu_0_steal,cpu_0_system,cpu_0_user,cpu_1_idle,cpu_1_iowait,cpu_1_irq,cpu_1_nice,cpu_1_softirq,cpu_1_steal,cpu_1_system,cpu_1_user,cpu_2_idle,cpu_2_iowait,cpu_2_irq,cpu_2_nice,cpu_2_softirq,cpu_2_steal,cpu_2_system,cpu_2_user,cpu_3_idle,cpu_3_iowait,cpu_3_irq,cpu_3_nice,cpu_3_softirq,cpu_3_steal,cpu_3_system,cpu_3_user,memory_used_bytes,node_memory_Buffers_bytes,node_memory_Cached_bytes,node_memory_MemAvailable_bytes,node_memory_MemFree_bytes,node_memory_MemTotal_bytes
58.850,0.050,0.000,0.000,0.010,0.000,0.440,0.420,58.970,0.040,0.000,0.000,0.000,0.000,0.340,0.460,58.760,0.050,0.000,0.000,0.000,0.000,0.430,0.500,58.700,0.090,0.000,0.000,0.010,0.000,0.490,0.500,1238425600,117379072,5561634816,7084851200,1510547456,8323276800
58.910,0.040,0.000,0.000,0.000,0.000,0.460,0.360,58.920,0.050,0.000,0.000,0.000,0.000,0.370,0.460,58.740,0.090,0.000,0.000,0.000,0.000,0.450,0.500,58.730,0.020,0.000,0.000,0.000,0.000,0.520,0.520,1257992192,117379072,5560111104,7065284608,1492537344,8323276800
58.810,0.030,0.000,0.000,0.000,0.000,0.520,0.420,58.550,0.090,0.000,0.000,0.000,0.000,0.520,0.600,58.810,0.070,0.000,0.000,0.000,0.000,0.450,0.460,59.060,0.020,0.000,0.000,0.000,0.000,0.360,0.390,1245138944,117379072,5559259136,7078137856,1506201600,8323276800
58.910,0.040,0.000,0.000,0.000,0.000,0.450,0.390,58.920,0.060,0.000,0.000,0.000,0.000,0.430,0.430,58.710,0.060,0.000,0.000,0.000,0.000,0.500,0.500,58.850,0.040,0.000,0.000,0.000,0.000,0.410,0.540,1247006720,117379072,5563174912,7076270080,1500401664,8323276800
58.560,0.030,0.000,0.000,0.000,0.000,0.590,0.570,59.020,0.040,0.000,0.000,0.000,0.000,0.310,0.370,58.750,0.060,0.000,0.000,0.010,0.000,0.460,0.510,58.940,0.060,0.000,0.000,0.000,0.000,0.370,0.420,1253195776,117379072,5561864192,7070081024,1495547904,8323276800
58.810,0.010,0.000,0.000,0.000,0.000,0.510,0.440,58.810,0.040,0.000,0.000,0.000,0.000,0.470,0.490,58.890,0.130,0.000,0.000,0.000,0.000,0.390,0.400,58.920,0.080,0.000,0.000,0.000,0.000,0.410,0.440,1259196416,117379072,5560532992,7064080384,1490907136,8323276800
58.830,0.100,0.000,0.000,0.000,0.000,0.470,0.380,58.650,0.090,0.000,0.000,0.000,0.000,0.520,0.550,59.050,0.040,0.000,0.000,0.000,0.000,0.330,0.390,58.800,0.010,0.000,0.000,0.000,0.000,0.450,0.510,1256275968,117379072,5560127488,7067000832,1494237184,8323276800
58.710,0.040,0.000,0.000,0.000,0.000,0.600,0.400,59.060,0.030,0.000,0.000,0.000,0.000,0.310,0.370,58.530,0.100,0.000,0.000,0.010,0.000,0.510,0.610,58.940,0.100,0.000,0.000,0.000,0.000,0.390,0.390,1258762240,117379072,5560344576,7064514560,1491533824,8323276800
58.860,0.030,0.000,0.000,0.000,0.000,0.470,0.370,58.870,0.140,0.000,0.000,0.000,0.000,0.320,0.420,58.710,0.120,0.000,0.000,0.000,0.000,0.430,0.500,58.700,0.100,0.000,0.000,0.010,0.000,0.480,0.540,1253601280,117379072,5559480320,7069675520,1497518080,8323276800
58.630,0.050,0.000,0.000,0.000,0.000,0.620,0.520,58.800,0.020,0.000,0.000,0.000,0.000,0.460,0.530,59.060,0.020,0.000,0.000,0.000,0.000,0.360,0.390,58.900,0.110,0.000,0.000,0.010,0.000,0.370,0.430,1257066496,117379072,5560672256,7066210304,1492897792,8323276800
58.810,0.010,0.000,0.000,0.000,0.000,0.540,0.420,58.850,0.070,0.000,0.000,0.000,0.000,0.380,0.510,58.610,0.190,0.000,0.000,0.000,0.000,0.470,0.510,58.700,0.160,0.000,0.000,0.000,0.000,0.460,0.480,1246552064,117379072,5561700352,7076724736,1502355456,8323276800
58.620,0.060,0.000,0.000,0.000,0.000,0.590,0.450,58.970,0.060,0.000,0.000,0.000,0.000,0.360,0.360,58.600,0.090,0.000,0.000,0.010,0.000,0.510,0.540,58.830,0.080,0.000,0.000,0.000,0.000,0.430,0.450,1248485376,117379072,5559529472,7074791424,1502584832,8323276800
58.670,0.030,0.000,0.000,0.000,0.000,0.510,0.510,58.800,0.160,0.000,0.000,0.000,0.000,0.370,0.420,58.900,0.040,0.000,0.000,0.000,0.000,0.350,0.410,58.630,0.110,0.000,0.000,0.010,0.000,0.520,0.500,1261395968,117379072,5560315904,7061880832,1488928768,8323276800
58.920,0.030,0.000,0.000,0.000,0.000,0.410,0.330,58.770,0.030,0.000,0.000,0.000,0.000,0.430,0.510,58.650,0.090,0.000,0.000,0.000,0.000,0.490,0.500,58.790,0.050,0.000,0.000,0.000,0.000,0.410,0.480,1241939968,117379072,5539278848,7081336832,1529790464,8323276800
58.920,0.040,0.000,0.000,0.010,0.000,0.490,0.350,58.910,0.050,0.000,0.000,0.000,0.000,0.380,0.480,58.870,0.020,0.000,0.000,0.000,0.000,0.470,0.500,58.790,0.080,0.000,0.000,0.000,0.000,0.430,0.490,1248272384,117379072,5563564032,7075004416,1498738688,8323276800
58.770,0.020,0.000,0.000,0.000,0.000,0.560,0.400,58.500,0.430,0.000,0.000,0.010,0.000,0.410,0.450,58.770,0.140,0.000,0.000,0.000,0.000,0.420,0.470,58.800,0.060,0.000,0.000,0.000,0.000,0.470,0.490,1256046592,117379072,5561085952,7067230208,1493504000,8323276800
59.040,0.040,0.000,0.000,0.000,0.000,0.390,0.270,58.890,0.200,0.000,0.000,0.000,0.000,0.360,0.370,58.200,0.420,0.000,0.000,0.000,0.000,0.550,0.630,58.520,0.230,0.000,0.000,0.000,0.000,0.520,0.540,1252057088,117379072,5559508992,7071219712,1499033600,8323276800
58.910,0.020,0.000,0.000,0.000,0.000,0.470,0.370,58.810,0.090,0.000,0.000,0.000,0.000,0.480,0.460,58.700,0.050,0.000,0.000,0.000,0.000,0.500,0.520,58.800,0.040,0.000,0.000,0.000,0.000,0.450,0.540,1250025472,117379072,5559451648,7073251328,1501122560,8323276800
58.880,0.070,0.000,0.000,0.010,0.000,0.450,0.350,58.620,0.050,0.000,0.000,0.000,0.000,0.510,0.590,59.100,0.020,0.000,0.000,0.000,0.000,0.290,0.350,58.660,0.050,0.000,0.000,0.000,0.000,0.510,0.560,1253584896,117379072,5538619392,7069691904,1518780416,8323276800
60.592,0.000,0.000,0.000,0.000,0.000,0.354,0.000,54.292,2.111,0.000,0.000,4.388,3.471,0.448,0.000,49.258,4.632,4.445,0.929,1.168,0.000,2.289,4.916,60.295,0.000,1.026,0.000,0.324,0.000,0.000,0.000,1644867341.846,115839762.593,5489640252.220,6678409460.287,1166515756.634,8323276797.505
57.181,0.000,0.985,6.117,5.586,0.000,1.335,0.000,50.837,0.000,9.993,0.000,0.000,0.000,9.224,2.920,39.020,1.878,0.000,0.000,0.000,3.870,0.000,9.304,48.842,4.653,0.000,0.000,3.163,0.000,6.741,9.505,1487224596.309,115524067.984,5455989633.774,6836052222.765,1350466252.599,8323276801.907
58.455,0.000,0.000,9.572,0.000,0.000,0.000,2.198,72.397,0.000,0.000,0.000,4.915,0.000,5.870,0.000,34.641,0.000,0.000,0.000,0.000,1.939,2.776,34.009,61.869,0.000,6.408,0.000,5.134,0.394,10.551,5.577,1183581797.462,116110536.790,5444649932.694,7139694994.204,1643556834.664,8323276796.992
58.969,7.240,13.365,0.000,0.000,2.374,11.788,9.735,26.418,0.853,2.716,0.000,0.000,0.000,8.664,45.472,49.542,0.000,0.000,0.000,0.000,0.000,0.000,5.595,68.656,0.000,0.000,2.481,0.000,0.000,0.000,0.000,2079251060.430,111781265.153,5291262703.411,6244025727.588,904864718.637,8323276796.740
57.468,0.000,3.437,0.000,0.000,0.000,9.024,5.737,52.496,0.000,0.423,3.462,1.540,0.000,4.241,8.135,55.723,5.443,0.000,1.168,0.308,0.000,6.633,14.589,22.737,9.878,0.000,9.830,4.102,2.029,9.503,34.062,3038875665.459,107140294.708,5151569026.319,5284401113.534,104786041.490,8323276803.973
57.79,0.07,0.0,0.0,0.0,0.0,0.81,0.83,0.0,0.0,0.0,0.0,0.0,0.0,10.52,49.7,58.46,0.07,0.0,0.0,0.0,0.0,0.45,0.58,57.53,0.05,0.0,0.0,0.0,0.0,0.88,1.12,2154917888,106582016,5107916800,6168358912,1002962944,8323276800
58.27,0.12,0.0,0.0,0.0,0.0,0.82,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.76,58.85,58.53,0.09,0.0,0.0,0.0,0.0,0.59,0.85,58.21,0.1,0.0,0.0,0.01,0.0,0.74,1.01,2670211072,110727168,5220675584,5653065728,368676864,8323276800
58.0,0.1,0.0,0.0,0.01,0.0,0.85,0.75,29.64,0.02,0.0,0.0,0.0,0.0,9.8,20.48,28.22,0.06,0.0,0.0,0.0,0.0,3.23,28.52,58.78,0.04,0.0,0.0,0.01,0.0,0.36,0.57,2691186688,106582016,5107920896,5632090112,466690048,8323276800
57.76,0.04,0.0,0.0,0.01,0.0,0.88,0.87,0.0,0.0,0.0,0.0,0.0,0.0,12.55,47.71,57.63,0.1,0.0,0.0,0.0,0.0,0.82,0.99,58.49,0.08,0.0,0.0,0.02,0.0,0.48,0.57,2742083584,106577920,5107736576,5581193216,432742400,8323276800
58.42,0.08,0.0,0.0,0.0,0.0,0.87,0.96,58.18,0.3,0.0,0.0,0.01,0.0,0.87,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.61,58.41,0.37,0.0,0.0,0.0,0.0,0.56,1.12,2661535744,110727168,5220737024,5661741056,377225216,8323276800
58.12,0.07,0.0,0.0,0.01,0.0,0.96,1.0,57.96,0.06,0.0,0.0,0.0,0.0,1.07,1.01,0.0,0.0,0.0,0.0,0.0,0.0,29.11,31.76,58.82,0.06,0.0,0.0,0.0,0.0,0.6,0.75,2052988928,110727168,5220925440,6270287872,984469504,8323276800
56.874,0.000,0.000,0.000,0.887,1.037,0.000,4.445,58.669,0.000,2.408,0.000,8.281,4.977,0.000,3.943,2.248,1.740,7.087,3.998,0.000,3.846,7.469,58.492,56.074,6.046,0.408,5.102,0.000,7.533,5.152,2.699,2158777304.360,109185331.761,5204308328.640,6164499513.699,921800574.906,8323276797.243
52.236,0.000,0.000,3.442,11.853,7.222,0.000,10.810,0.000,0.000,2.748,9.976,2.991,0.000,17.022,55.237,74.612,0.000,0.000,11.623,0.000,0.000,0.000,0.000,52.415,0.000,3.702,0.000,0.000,0.000,1.682,8.291,1622129171.266,109111125.626,5232191996.725,6701147644.933,1434583733.345,8323276796.792
43.166,1.152,6.344,0.754,0.000,0.000,0.000,20.561,38.175,6.735,0.000,0.000,0.000,0.000,7.835,18.954,25.515,0.000,6.143,0.484,1.292,0.000,3.145,23.043,48.747,1.252,0.000,6.390,2.398,0.000,4.499,14.122,985330495.557,112655825.033,5350557848.297,7337946301.112,1955807980.016,8323276789.998
39.232,0.000,0.000,0.000,3.694,5.492,0.000,24.946,22.452,3.956,0.000,0.000,0.000,1.329,8.193,34.311,36.280,0.000,0.000,2.522,0.000,0.000,0.000,20.916,36.095,0.000,0.000,0.000,0.000,0.704,2.582,18.464,1854772911.699,115024446.324,5440109790.720,6468503877.882,998836543.317,8323276797.943
34.028,0.000,1.441,0.000,0.108,1.751,1.829,26.608,24.434,2.874,1.216,0.000,0.949,0.000,1.511,33.719,32.589,1.730,0.000,5.891,4.432,0.000,0.630,25.599,33.840,0.000,0.000,0.000,0.000,4.705,1.581,22.736,2071757784.859,115637451.076,5482988346.012,6251519016.902,750779461.417,8323276798.113
29.23,0.03,0.0,0.0,0.0,0.0,0.47,30.29,29.25,0.02,0.0,0.0,0.0,0.0,0.34,30.44,28.97,0.01,0.0,0.0,0.01,0.0,0.51,30.57,29.1,0.01,0.0,0.0,0.0,0.0,0.47,30.51,1261658112,117379072,5560315904,7061618688,1488666624,8323276800
28.96,0.01,0.0,0.0,0.01,0.0,0.53,30.54,28.94,0.01,0.0,0.0,0.0,0.0,0.47,30.65,28.87,0.03,0.0,0.0,0.0,0.0,0.43,30.76,28.97,0.01,0.0,0.0,0.01,0.0,0.37,30.73,1261395968,117379072,5560315904,7061880832,1488928768,8323276800
28.82,0.02,0.0,0.0,0.0,0.0,0.54,30.68,28.89,0.04,0.0,0.0,0.0,0.0,0.4,30.75,28.93,0.02,0.0,0.0,0.0,0.0,0.33,30.79,28.79,0.01,0.0,0.0,0.0,0.0,0.46,30.84,1260277760,117379072,5560528896,7062999040,1489829888,8323276800
29.17,0.02,0.0,0.0,0.01,0.0,0.45,30.37,29.15,0.02,0.0,0.0,0.0,0.0,0.37,30.5,28.86,0.01,0.0,0.0,0.01,0.0,0.58,30.6,29.32,0.04,0.0,0.0,0.01,0.0,0.26,30.4,1254998016,117379072,5538795520,7068278784,1517191168,8323276800
28.87,0.14,0.0,0.0,0.01,0.0,0.45,30.56,28.79,0.09,0.0,0.0,0.0,0.0,0.45,30.72,28.76,0.03,0.0,0.0,0.0,0.0,0.46,30.84,29.02,0.11,0.0,0.0,0.0,0.0,0.35,30.58,1241292800,117379072,5561679872,7081984000,1507635200,8323276800
28.96,0.01,0.0,0.0,0.0,0.0,0.48,30.65,28.76,0.01,0.0,0.0,0.0,0.0,0.48,30.88,28.88,0.0,0.0,0.0,0.0,0.0,0.41,30.82,29.04,0.02,0.0,0.0,0.0,0.0,0.35,30.7,1254510592,117379072,5559906304,7068766208,1496199168,8323276800
28.67,0.09,0.0,0.0,0.0,0.0,0.57,30.81,28.84,0.05,0.0,0.0,0.0,0.0,0.46,30.79,29.25,0.06,0.0,0.0,0.0,0.0,0.25,30.57,28.64,0.17,0.0,0.0,0.0,0.0,0.54,30.81,1260560384,117379072,5560963072,7062716416,1489117184,8323276800
28.99,0.01,0.0,0.0,0.0,0.0,0.56,30.44,29.27,0.02,0.0,0.0,0.0,0.0,0.33,30.41,29.2,0.01,0.0,0.0,0.0,0.0,0.36,30.45,28.91,0.05,0.0,0.0,0.0,0.0,0.49,30.59,1248641024,117379072,5559267328,7074635776,1502691328,8323276800
20.095,0.000,0.000,1.830,3.009,2.114,2.115,39.874,25.067,1.084,0.000,0.000,0.000,0.000,1.738,34.468,19.516,0.682,0.000,1.644,0.000,1.222,0.000,35.425,19.114,0.016,2.440,0.000,0.000,0.000,0.000,35.525,1905525603.129,115058652.460,5447934614.788,6417751190.282,944509410.889,8323276798.625
14.692,0.000,0.000,0.002,1.357,0.000,0.000,50.676,12.985,3.343,0.000,8.395,0.000,0.000,0.000,37.600,19.683,5.465,0.000,1.116,0.000,0.000,3.701,43.153,28.833,0.000,2.842,0.000,1.029,1.116,0.029,48.244,1899229396.115,112261036.656,5331998414.471,6424047420.214,1059156954.067,8323276793.943
6.360,0.000,0.000,8.926,0.000,5.107,0.911,49.156,5.845,0.000,4.077,1.962,2.014,0.000,0.000,40.864,5.732,0.000,0.000,0.000,0.000,5.792,0.000,56.093,13.115,2.480,10.423,1.943,3.591,0.000,0.000,50.240,2074669693.996,110592251.879,5263558643.096,6248607125.003,949998922.150,8323276809.696
0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.14,0.0,0.0,0.0,0.0,0.0,0.0,1.11,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.2,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.14,1216061440,106582016,5105733632,7107215360,1941622784,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.17,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.16,60.17,0.01,0.0,0.0,0.0,0.0,0.0,1.13,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60.15,2694938624,106577920,5107646464,5628338176,480108544,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.46,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.74,59.64,0.0,0.0,0.0,0.0,0.0,0.0,0.22,60.16,1217069056,106582016,5105725440,7106207744,1940623360,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.34,59.97,0.0,0.0,0.0,0.0,0.0,0.0,0.94,59.37,0.0,0.0,0.0,0.0,0.01,0.0,0.17,60.13,1215545344,106582016,5105733632,7107731456,1942138880,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.23,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.76,59.57,0.0,0.0,0.0,0.0,0.0,0.0,0.52,59.8,2728505344,106582016,5107920896,5594771456,429371392,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.1,0.0,0.0,0.0,0.0,0.01,0.0,0.3,60.04,0.0,0.0,0.0,0.0,0.0,0.0,1.05,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,60.21,2687971328,106582016,5107904512,5635305472,469970944,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.26,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.64,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.27,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.55,59.78,2665992192,106582016,5107912704,5657284608,491892736,8323276800
0.0,0.0,0.0,0.0,0.01,0.0,0.2,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.73,59.63,0.0,0.0,0.0,0.0,0.0,0.0,0.49,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.25,60.11,2676072448,106582016,5107912704,5647204352,481812480,8323276800
0.0,0.0,0.0,0.0,0.0,0.0,0.24,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.14,60.13,0.0,0.0,0.0,0.0,0.0,0.0,1.01,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,60.0,1355997184,110727168,5220786176,6967279616,1682731008,8323276800
10.733,6.679,0.000,0.000,0.000,0.000,0.000,54.090,8.898,0.000,6.984,0.669,6.079,0.000,8.691,43.984,8.629,3.977,4.615,6.878,0.000,0.000,0.000,48.851,19.719,1.105,0.000,3.167,7.229,1.592,0.000,43.039,1903193928.160,112176901.052,5294439805.792,6420082858.700,1084000039.707,8323276801.479
25.228,6.866,0.000,0.000,1.468,0.000,9.651,33.361,41.517,0.000,0.000,0.000,3.357,2.488,9.568,39.851,4.923,0.000,0.000,0.000,4.280,8.248,0.000,35.687,18.574,0.000,0.000,0.000,0.306,0.000,1.520,42.617,2276974043.827,109783263.382,5247882263.109,6046302755.733,766956809.066,8323276798.566
36.933,3.455,0.000,0.000,6.465,0.527,1.487,24.621,30.527,0.000,0.000,0.743,0.000,13.097,0.352,22.323,32.695,0.000,0.000,0.000,0.000,2.134,0.775,31.178,33.107,6.081,4.432,0.000,1.674,2.316,2.782,24.507,2060047787.014,113378603.499,5387591526.780,6263229009.723,846262578.341,8323276796.774
47.122,0.000,1.050,2.273,0.000,0.000,0.000,13.575,42.903,1.373,4.425,0.000,0.255,7.488,1.941,14.653,48.745,4.119,2.266,2.686,0.000,0.171,2.696,9.668,47.223,5.928,4.178,0.000,3.833,0.000,0.000,13.607,1450304944.226,115530011.883,5466318332.330,6872971855.289,1388952868.751,8323276799.090
58.720,0.000,0.000,0.000,0.000,0.000,0.600,0.430,58.610,0.080,0.000,0.000,0.000,0.000,0.530,0.590,59.120,0.040,0.000,0.000,0.000,0.000,0.290,0.330,58.900,0.060,0.000,0.000,0.000,0.000,0.370,0.500,1249423360,117379072,5563334656,7073853440,1497825280,8323276800
58.980,0.030,0.000,0.000,0.000,0.000,0.450,0.350,58.950,0.040,0.000,0.000,0.000,0.000,0.410,0.450,58.800,0.070,0.000,0.000,0.000,0.000,0.480,0.530,58.940,0.030,0.000,0.000,0.000,0.000,0.420,0.510,1259872256,117379072,5560328192,7063404544,1490440192,8323276800
58.990,0.020,0.000,0.000,0.000,0.000,0.460,0.320,58.620,0.020,0.000,0.000,0.000,0.000,0.580,0.590,58.800,0.080,0.000,0.000,0.010,0.000,0.460,0.490,59.080,0.040,0.000,0.000,0.000,0.000,0.360,0.400,1250398208,117379072,5559275520,7072878592,1500925952,8323276800
58.930,0.020,0.000,0.000,0.000,0.000,0.480,0.360,59.090,0.040,0.000,0.000,0.000,0.000,0.310,0.360,58.930,0.110,0.000,0.000,0.010,0.000,0.330,0.450,58.440,0.060,0.000,0.000,0.000,0.000,0.600,0.710,1254043648,117379072,5538664448,7069233152,1518276608,8323276800
58.860,0.050,0.000,0.000,0.000,0.000,0.530,0.440,59.190,0.030,0.000,0.000,0.000,0.000,0.380,0.370,58.690,0.080,0.000,0.000,0.000,0.000,0.540,0.600,59.160,0.030,0.000,0.000,0.000,0.000,0.310,0.380,1257824256,117379072,5539225600,7065452544,1513959424,8323276800
58.790,0.030,0.000,0.000,0.000,0.000,0.480,0.500,58.970,0.050,0.000,0.000,0.000,0.000,0.340,0.390,58.800,0.100,0.000,0.000,0.000,0.000,0.420,0.480,58.760,0.020,0.000,0.000,0.010,0.000,0.460,0.550,1249251328,117379072,5559451648,7074025472,1501896704,8323276800
57.885,0.000,0.000,0.000,0.589,1.001,3.695,2.070,75.056,0.000,3.029,0.000,3.844,0.000,0.000,0.000,36.058,2.051,3.717,0.000,3.074,6.979,6.658,16.978,51.538,0.000,1.360,3.333,0.000,0.000,0.000,3.988,1343903442.088,115852462.137,5489939962.779,6979373363.583,1469955643.141,8323276798.647
59.228,10.314,0.000,0.000,0.000,4.191,0.000,3.529,60.584,3.159,0.000,0.000,0.000,0.000,1.554,0.193,47.132,0.000,0.000,3.602,4.145,0.000,5.200,17.480,50.003,0.000,0.000,0.000,1.661,0.000,0.000,10.309,1408638671.779,114117065.361,5415326019.207,6914638122.832,1474147314.134,8323276793.459
60.358,10.951,0.000,0.000,1.853,2.015,0.000,2.976,42.026,2.796,1.080,1.618,0.000,0.000,12.404,16.587,74.623,0.000,0.000,0.000,3.746,0.000,0.000,0.000,27.949,0.000,0.000,0.000,3.094,0.000,5.836,19.707,1575445235.763,109378412.544,5263781650.570,6747831561.239,1455346685.749,8323276794.386
56.079,0.000,0.000,1.375,3.601,6.966,2.648,7.916,0.000,0.000,0.000,2.937,0.000,0.000,11.020,46.154,93.539,1.017,3.073,10.359,0.000,4.781,0.000,0.000,53.433,0.000,5.625,0.000,0.000,0.000,0.851,0.000,1583087938.331,110474600.464,5262243403.673,6740188857.730,1432891787.204,8323276800.153
55.836,6.115,1.934,7.080,6.255,0.000,0.000,7.368,9.520,5.988,3.174,0.000,0.000,10.342,17.173,36.971,27.406,3.166,7.912,0.000,2.785,0.000,6.465,28.133,85.515,4.644,0.000,0.000,0.000,4.945,0.000,0.000,2250146271.846,108733620.165,5190571102.764,6073130527.217,829019326.172,8323276798.764
58.42,0.08,0.0,0.0,0.0,0.0,0.87,0.96,58.18,0.3,0.0,0.0,0.01,0.0,0.87,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.61,58.41,0.37,0.0,0.0,0.0,0.0,0.56,1.12,2661535744,110727168,5220737024,5661741056,377225216,8323276800
57.98,0.04,0.0,0.0,0.0,0.0,0.82,1.03,58.12,0.05,0.0,0.0,0.0,0.0,0.82,0.96,0.0,0.0,0.0,0.0,0.0,0.0,4.36,56.15,58.36,0.09,0.0,0.0,0.01,0.0,0.68,0.84,2700525568,106577920,5107662848,5622751232,474472448,8323276800
58.2,0.12,0.0,0.0,0.0,0.0,0.76,0.65,58.31,0.05,0.0,0.0,0.0,0.0,0.61,0.77,58.05,0.07,0.0,0.0,0.0,0.0,0.74,0.91,0.0,0.0,0.0,0.0,0.0,0.0,9.85,50.44,2682998784,106577920,5107724288,5640278016,491773952,8323276800
57.77,0.34,0.0,0.0,0.01,0.0,0.89,1.13,0.0,0.0,0.0,0.0,0.0,0.0,16.9,43.91,57.8,0.24,0.0,0.0,0.0,0.0,0.89,1.24,58.55,0.15,0.0,0.0,0.0,0.0,0.67,0.83,2706567168,106577920,5107638272,5616709632,468520960,8323276800
58.51,0.05,0.0,0.0,0.0,0.0,0.65,0.67,0.0,0.0,0.0,0.0,0.0,0.0,23.85,36.64,57.93,0.11,0.0,0.0,0.0,0.0,0.97,0.9,58.21,0.04,0.0,0.0,0.0,0.0,0.76,0.91,2688647168,110727168,5220679680,5634629632,350236672,8323276800
57.76,0.05,0.0,0.0,0.01,0.0,0.84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.08,53.19,57.46,0.08,0.0,0.0,0.01,0.0,0.9,1.2,58.32,0.07,0.0,0.0,0.0,0.0,0.49,0.74,2052530176,110727168,5220769792,6270746624,986230784,8323276800
58.37,0.05,0.0,0.0,0.0,0.0,0.73,0.7,58.47,0.02,0.0,0.0,0.0,0.0,0.57,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.82,55.6,58.13,0.08,0.0,0.0,0.01,0.0,0.74,0.93,2685534208,110727168,5220732928,5637742592,365813760,8323276800
57.39,0.02,0.0,0.0,0.0,0.0,1.11,0.98,32.07,0.07,0.0,0.0,0.01,0.0,5.15,22.61,25.63,0.03,0.0,0.0,0.01,0.0,5.38,28.91,57.83,0.07,0.0,0.0,0.01,0.0,0.76,0.89,2348208128,110727168,5220536320,5975068672,695111680,8323276800
58.33,0.09,0.0,0.0,0.01,0.0,0.65,0.68,41.93,0.1,0.0,0.0,0.0,0.0,2.1,15.82,58.32,0.06,0.0,0.0,0.0,0.0,0.67,0.74,16.21,0.0,0.0,0.0,0.0,0.0,11.3,32.55,2672033792,110727168,5220675584,5651243008,366854144,8323276800
49.676,0.000,2.955,0.000,1.683,0.000,13.604,14.380,16.772,0.000,0.000,1.851,5.397,0.000,19.385,27.770,52.056,0.000,4.392,0.000,16.189,8.004,7.839,9.134,23.388,0.886,0.000,7.019,0.000,1.048,0.112,23.896,2568804295.585,111507945.391,5240791298.008,5754472501.945,444647854.974,8323276803.764
40.206,0.000,1.390,0.000,0.000,7.711,0.000,21.956,37.243,7.298,3.394,0.000,11.677,0.000,2.294,36.115,0.000,0.000,10.105,11.206,7.566,0.818,1.556,71.655,54.353,9.257,4.362,3.502,0.000,0.000,0.000,12.972,1687640432.335,107508945.494,5127845745.637,6635636360.850,1443415889.446,8323276798.849
30.668,3.525,0.000,0.000,3.792,7.843,3.979,14.300,11.866,9.790,0.000,4.270,8.875,2.869,0.000,47.155,32.317,0.855,0.000,0.000,2.850,1.991,0.568,52.012,27.560,0.000,17.667,5.774,0.958,3.556,9.213,26.962,2307660669.540,106837939.495,5117353387.568,6015616118.928,860971048.611,8323276813.426
19.288,7.856,0.000,0.000,12.659,0.000,5.321,35.073,19.829,0.000,6.033,0.000,11.681,2.999,0.000,57.857,9.421,0.766,3.794,1.783,0.000,5.015,7.597,56.649,20.160,0.000,0.000,3.378,4.998,0.000,0.000,43.596,2963226039.800,109845876.985,5196217050.742,5360050763.911,92683807.574,8323276809.157
6.345,4.403,2.979,11.996,0.000,0.000,9.151,63.149,29.372,0.000,0.000,0.000,26.317,1.877,0.000,46.487,0.000,0.000,0.000,1.144,6.082,6.266,3.456,57.281,10.440,0.000,0.000,19.582,2.358,4.845,0.000,49.541,2080574609.811,109941902.951,5201226872.354,6242702192.271,983317881.091,8323276802.927
